kaptName,doroJuso,Score,Pros,Cons,source_index
하계청구,서울특별시 노원구 하계동 공릉로 351,5.0,을지병원 소방서 세이브존 홈플러스도 가까움 지하철7호선 완전 역세권이라 교통굿굿 치안도 좋고 살기좋음 집이좁아서 난방조금만 틀어도 따수움 대신 여름에 더움 샷시된집 추천함 혼자살기는 너무좋은편임 맥도날드가까워서좋음 붕어빵 만두 곱창 김밥도 길거리판매함,세대수가 많아서 방음이 좀 안됨 층간소음 중간문 드르륵소리는 항상 있음 주차공간 부족한편 특히 분리하는날조심 차소리 응급차소리 살짝있음 한겨울 영하날씨엔 세탁기못돌림 세탁기얼수도있음 이런집은 처음이라 당황 다행히 샷시된 집은 얼지는 않음 겨울엔 현관문틀 베란다외벽 곰팡이 장난아님 닦아야하는 귀찮음 맛집이없음,22
하계청구,서울특별시 노원구 하계동 공릉로 351,3.0,"오래되서 노후됬지만 
입지가 좋아요 산책하기도 좋고 영화보기도 즇고
징보기도 좋아서 편해요 교통편도 편하고
지하철약앞 강남가는 것도 편파고
 공항가기도 퍈하고 그게 큰 장점인 것 같아요","일단 주차가 힘들고 아파트가 오래되서 노후되기도하고
관리비가 많이 나왔던 것 같아요
그리고 평수가 엄청 잘 빠진 집은 아닌 것 같아요 치안도 그리잘되는 건 같진 않아요 그거 빼곤 좋아요",22
하계청구,서울특별시 노원구 하계동 공릉로 351,4.0,"근처에 세이브존, 홈플러스, CGV, 건영백화점등 마트나 이런것들이 가까워서 좋았고 학교가 가까워서 학생이 있는 집이면 추천합니다 ·ᴗ·
하계역 뛰면 1-3분이라 최대 장점이라 생각합니다.","지역난방?이여서 난방이 잘 되지 않아
겨울에는 보일러를 틀고 틀고 또 틀어도 계속 추워서 관리비 폭탄을 잘 맞습니다ㅠ
그리고 주차장이 없고 주차공간이 부족해서 퇴근하고 주차하려면 아주,, 힘듭니다ㅠ",22
하계청구,서울특별시 노원구 하계동 공릉로 351,2.5,"7호선 하계역 근처라 교통이 정말 편하고 세이즈존 홈플러스 사이에 있어서 장 볼 때도 편합니다. 
동마다 차이는 있겠지만 중앙에 있는 3동은 조용합니다 
노원 평생학습관 북서울 미술관 바로 옆에 있어서 좋아요..",오래된 아파트라서 인테리어 한 집과 아닌집이 많이 차이납니다. 개인적으로 인테리어가 안된 아파트에 이사와서 단열이 안되고 분리 수거 요일이 정해져 있어서 그날을 놓치면 곤란합니다.,22
하계청구,서울특별시 노원구 하계동 공릉로 351,3.0,"위치는 더할나워없이 좋습니다. 쇼핑 공원 미술관 등등 돌아다니기 너무 좋았어요. 학군도 좋고 어린이집도 가깝고.. 평수도 좋개빠져서 70재곱미터로 신혼부부 정도 거주하기는 딱 좋습니다. 

또…..뭐 딱히 이정도 장점만 있는거같네요",난방이 진짜 헬입니다. 돈 많아서 난방 맘대로 틀수있다하면 상관없을거같은데.. 밸브조절식 지역난방으로 조절도 어렵거니와 좀만 세게틀어놓으면 수십만원폭탄난방비를 맛볼수있습니다. 따로 난방기나 온수매트 방마다 구비 필수구여. 암튼 이집에서 겨울에 후리스를 벗은적이없네요.,22
하계청구,서울특별시 노원구 하계동 공릉로 351,3.0,"1동입니다…… 지하철 역과 세이브존 홈플러스가 가깝습니다…….역세권이고 주거단지라서 비교적 안전한 편입니다 …… 근처에 공원도 있고 미술관도 있습니다…… 도서관도 있네요……. 
 주변은 괜찮습니다ㅏㅏ…… 마트 가까운 게 큰 장점입니다",1동입니다 바퀴벌레 심각합니다 유명한 약도 치고 별 짓 다 해봤습니다 그럼에도 불구하고 있어요 살면서 평생 볼 거 다 본 정도입니다 지하실이랑 화단부터 방역을 해야하는데 업체선정이 문제인지… 약도 나눠주고 방역 한다곤 하는데 효과없어요 그냥 계속 심해요ㅎ 아랫집에서 뭐 태우는 냄새에 불난 줄 알고 잠에서 깰정도였고 평소에도 아침부터 담배냄새? 뭐 태우는 냄새 지속적으로 올라와서 말씀드려봤지만 관리소에서 해주는 건 없습니다 방송정도 해주는데 그마저도 글쎄요. 개인이 엘레베이터에 글써다가 붙이시는 게 나을 정도입니다 다른 아파트로 이사 왔더니 여긴 엘베마다 불편사항 접수되면 호수는 특정되진 않지만 어느정도 라인으로 명확하게 써다가 크게 붙여주고 방송도 시간대별로 여러번 돌리시더라고요.,22
하계청구,서울특별시 노원구 하계동 공릉로 351,3.0,"인프라가 좋습니다. 대학병원에 모든 종류의 병원까지 다있고, 영화관 마트 없는게 없어요. 근처에 초,중,고등학교 있고 중계동 학원가까지 아이키우기에 큰 장점입니다. 노원역까지 7호선타고 5분이면 가는데 롯데백화점도 있습니다.","지하주차장이 없어서 이중 주차를 해야하는 주차난이 있고, 오래된 아파트라 집 구조를 다양하게 활용하기가 어려워요. 17평에 살고 있기 때문에 그렇겠지만 거실이 좁은편이고, 정남향인데도 구조상 빛이 거실에 오래 안머무는 점이 아쉽네요.",22
하계청구,서울특별시 노원구 하계동 공릉로 351,5.0,층간 소음이 없다 환경이 쾌적하고 가족들이 화목하여 나날이 행복의 크기가 커지고 있습니다. 그전에는 층간소음이 심하고 그에따라 가족모두가 신경이 곤두서서 서로 싸우고 기분이 늘상 안좋아 화목한 가족생활과 거리가 있었는데 이제는 그럴 걱정이 전혀 없어요.이곳에 살면 늘 행복하고 사람답게 살수있는 행복한 삶을 영위할수 있을거 같아요.우리 동네가 최고고 우리동네로 이사오세요.,"옛날 아파트라 주차공간이 협소하여 퇴근할때마다 미리 겁을 잔뜩 집어먹게되고,이중 삼중 주차로 차가 긁히고 상할까 스트레스가 다소 있습니다. 그렇다고 주차공간을 획기적으로 늘릴 특별한 방안은 없기에 딱히 묘안도 없고 하소연할데도 없는 아쉬움이 큽니다.다음번엔 좀더 큰 주차장이 있는 거주시설에 살고싶어요.다들 주차공간이 큰 동네에 사시길 권합니다.",22
하계청구,서울특별시 노원구 하계동 공릉로 351,4.5,마트 가깝고 관리 잘해주시고 역 가깝고 오래된 거 빼고는 다 좋았어요. 주민들도 친절하시고 버스 정류장도 바로 앞이라 교통성 좋아요,벌레가 자주 나오고 분리수거가 주1회라 매우 불편했어요 주1회 아침 ㅠㅠ 이라 나갈 수 없었던 적도 있었네요 바로 앞에 병원이라서 시끄러워요,22
하계청구,서울특별시 노원구 하계동 공릉로 351,3.5,"방음이 나쁘지 않음.
벌레 나오지 않음(세대 바이 세대인 듯).
하계역 넘어지면 코 닿을 거리.
세이브존과 홈플러스 더블 마트권.","경비 아저씨가 이사하는 상황에서 분리수거로 거주민의 돈을 뜯으려 했음.
주차장 협소함. 자리가 없어서 주차하는 데 시간 좀 걸렸음.
꽤 추움(가장 끝 세대이긴 했음).",22
하계청구,서울특별시 노원구 하계동 공릉로 351,4.0,"초역세권 + 대형마트 초근접
집 바이 집 이겠지만 샷시 올수리 되어 있었고
베란다실이 생각보다 넓으며 
창고도 하나 있어서 수납이 용이합니다","샷시가 안 되어 있는 집들이 몇몇 보이고
소음이 아주 없진 않습니다
분리수거는 일주일에 1회만 가능하여 여름철에 재활용을 관리하기가 어렵습니다",22
하계청구,서울특별시 노원구 하계동 공릉로 351,3.5,"수압이 좋고 근처에 마트 및 시설이 가까운 편 (홈플러스, 세이브존)
역까지 거리 가깝고 집 앞에 공원 있음 (전기차 충전 가능)","작은 방을 제외하면 바닥 난방이 잘 안 돌아가서 (열손실이 많아서 추움)
가끔 아래/윗집은 아닌 것 같은 먼 소리가 벽을 타고 들려옴",22
하계청구,서울특별시 노원구 하계동 공릉로 351,5.0,"교통, 쇼핑 편리, 단지주변 마트 3개,도서관, 병원,, .?..등 이 있음.","주차 어려움,오래 되어서 건물 낡음... .
 ..
 ..
 
그외는 없음",22
하계청구,서울특별시 노원구 하계동 공릉로 351,3.0,"하계역이 바로 옆이여서 정말 좋다. 
주위에 병원, 공원, 대형마트 등등 정말 살기 편하다.
엘리베이터가 정말 빠르다(1동 기준)","주차 정말 헬이다…

건물이 오래돼서 방음 잘 안됨.

바퀴벌레… 가 많이 나옴… (1동기준)
그러나 관리사무소측에서 분기마다 방충 작업 해주시는데 꼭 받아야함. 옆집도 같이 받아야함. 나만 받으면 효과 못봄.",22
하계청구,서울특별시 노원구 하계동 공릉로 351,5.0,근접한 마트 및 아울렛 3개 이상. 하계역과 아주 근접. 주변에 학교들이 많아서 동네분위기 안전함,주차가 제일 큰 단점. 이중주차 기본이고 새벽에도 차 빼줘야함. 가구당 두세대 씩 차량 있다면 비용 듦,22
하계청구,서울특별시 노원구 하계동 공릉로 351,5.0,근처에 종합병원인 을지병원 위치해 있어요~ 그리고 홈플러스 같은 마트는 물론이거니와 CGV영화관 있어서 문화생활하기 좋구요. 근린공원도 있어서 가볍게 아이들이랑 산책하기도 좋아요~ㅎㅎ 대부분 도보 10분거리에 있구 하계역은 바로 앞에 있어서 초초역세권입니다!,주변에 병원이랑 소방서가 있어서 넘 좋은데~ 사이렌 소리가 좀 크긴해요~ ㅎㅎ 그치만 이부분은 딱히 불만은 아니에요!,22
하계청구,서울특별시 노원구 하계동 공릉로 351,4.0,"1. 7호선 하계역 초역세권 아파트다. 강남으로 한번에 이동가능 
2. 홈플러스나 2001아울렛 등 편의시설 주변에 다수 위치함
3. 경찰서, 소방서 공공시설 주변에 있어서 안전함
4. 주변에 초, 중, 고 학군 다양하게 있음","1. 연식이 있는 아파트이기 때문에 지하주차장이 없고 주차자리가 협소해서 문제가 있음 
2. 어떤 이웃을 만나느냐에 따라 다르겠지만 간혹 흡연하시는 분들이 있어서 불편함",22
하계청구,서울특별시 노원구 하계동 공릉로 351,3.5,하계역 초역세권 위치기도 하고 양 옆으로 대형마트도 2군데나 있습니다. 공원이나 cgv 같은 편의시설도 있어서 살기 좋은 환경입니다.,연식 오래된게 단점입니다. 큰 도로가 근처에 있어서 그런지 약간 소음 있어요,22
하계청구,서울특별시 노원구 하계동 공릉로 351,4.0,공원이나 마트 학교 등등 가족단위로 살기에는 최고의 위치인거 같습니다. 공원도 도보 1분이면 가는 좋은 동네 학군도 좋고 동북선 뚫린다고 해요 !!,구축이라 그런지 주차가 불편한거 말고는 단점 크게 없는거 같습니다.,22
공릉동부,서울특별시 노원구 공릉동 공릉로 206,4.5,"평수대비 가격이 이정도면 괘찮은거 같아요
고층이고 뻥뷰라고 정말 좋아요~
엘레베이터는 요즘 새걸로 바꿨어요~엘레베이터는 신축느낌 나요 ㅋㅋㅋ
외부도 최근에 폐인트칠해서 괜찮아요~ㅎㅎ
산책은 최고인거 같습니다. 앞에 철길도 있고~학교가 옆이라서 산책이나 운동하는거는 최고인거같아요~
솔직히 요즘 마트나 편의점은 다들 인터넷으로 시키니깐 크게 불편한거없긴한데 차로 5분?이마트라 트레이더스 있어요~그건 좋아요~편의점이야 바로 앞에있고;;학교 앞이라서 
그리고 강남 접근은 나쁘지 않은거같아요~ 7호선타고 바로~신사 논현으로 가니깐요~
버스도 3100번이나 3600번타면 바로가요~강남까지
그래서 출근할때는 차가 많이 막혀서 지하철타고 새벽에 올때는 버스타고 오는데 버스30분 안걸리는거같아요~논현에서 타고~공릉역까지 오는데

이건 개인적인생각인데 세대수가 작아서 재건축은 좀 그럴듯한데 담장하나두고 한보랑 같이 있어요~
두개 합치면 거의 1000세대 되니깐 추후에 괜찮지 않을까 생각해요~(개인적인 생각입니다;)","대학교가 바로 옆이라서 어린분들 슬드시고 늦게까지 시끄러울때 잇어요~
에 일마치고 오면 주차할곳 없을때도 종종있어요~(여기서 경비분들이 우리아파트 주차관리가 조금 미흡하다고 생각합니다~)
주차만 잘 해결되면 크게 불편한건 없는거같아요~
지상 지하 주차장 다 있는데 지하는 거의 항상 만차에요;;

오래된 아파트라 인테리어 하시면 괜찮아요~",23
공릉동부,서울특별시 노원구 공릉동 공릉로 206,3.0,공릉동 동부 아파는느 관리 아저씨가 인상이 좋으셔서 그런지 인사하면 잘 받아주시고 아파트 관리도 잘하시는것 같다 주변에 과학 대학교도 있고 초등학교나 중학교가 가까이 잇어 앙이들 키우기 좋은 환경이다 3-4분만 걸어가면 버스정류장이 있어 버스타고 전철타는곳 까지 그리 멀지 않아서 교통편도 좋은것 같다 그리고 에전 철길쪽에 공원 같은 테마를 만들어서 산보하기도 좋고 비림쐬러 가기도 좋고 벽주변에 벽화도 그려져 있어 사진찍기도 좋다 동부 아파트의 단점은 복도식이다 보니 겨울에 나올때 많이 츕다 복도가 복도식이라 찬바람이 불면 많이 춥고 여름에는 햇볒이 강렬해서 더울때는 많이 덥다 윗집과 옆집에 말소리가 들린다 벽이 얇다보니 말소리가 들려서 방음이 제대로 안되는것 같다 저층이다보니 여름에는 모기가 방충망을 뚫고 들어노는것 같다 방충망을 해놔도 모기가 어디서 들어노는지 수면을 취할때 모기의 엥--- 하는 소리때문에 잠에서 여러번 깨고 회사 출근하는데 좀 에로 사항이 잇었다 여름에는,동부 아파는 복도식이라 나올때 많이 춥고 여름에는 햇빚이 강렬해서 너무 덥다 복도식이라 창문도 없고 윗집과 옆집의 말소리가 좀 들린다 방음 시설이 잘 안되어져 잇는것 같다 저층이라 그런지 여름에는 집에 방충망을 해놧는데 밤에 수면을 취할대 모기가 어디서 들어오는지 모기의 엥--- 하는 소리에 새벽에 여러번 깨고 전기 모기채로 모기 잡고 잠을 청할때가 잇다 겨울에는 단열이 잘 안되는지 보일러를 틀어도 집이 좀 춥다 잠잘때 전기 장판틀고 잠을 청한다 보일러를 틀어도 좀 추운편이다,23
공릉동부,서울특별시 노원구 공릉동 공릉로 206,4.5,"과기대를 공원과 운동장으로 사용할 수 있는 아파트입니다. 여름이면 수영장 겨울이면 눈썰매장을 코앞에서 이용할 수 있습니다. 대학가라 없는 프렌차이즈가 없을 정도로 다양합니다. 주차자리도 넉넉해서 이중주차를 걱정한 적이 한번도 없고, 분리수거날이 지정되어 있지 않아 분리수거에 불편함이 없습니다. 관리실에서도 아파트를 꼼꼼하게 관리해 주십니다.",집값이 잘 오르는 편이 아니라 투자 목적보다는 실거주 목적으로 구매하시는 것을 추천합니다. 장점이자 단점이 과기대에서 축제하는 날 가까이서 즐길 수 있지만 공연이 밤늦게까지 이어져 소음때문에 힘드실 수도 있습니다. 재개발이나 재건축 이슈가 아직 없습니다.,23
공릉동부,서울특별시 노원구 공릉동 공릉로 206,2.0,학교가 가까워 좋아요 아파트는 많이 낡았지만 동선이 가까워 편리합니다 들어가는 골목이 좁아서 차가 나가고 들어가기가 불편했어요 걸어서 학교 다니기는 근거리가 괜찮을거에요. 주변에 식당이 몇군데 있어서 밥사먹기는 괜찮아요 나쁘지 않아요,습하고 주차공간부족 벌레가 많고 곰팡이생기고 아파트가 낡았어요. 들어가는 입구가 좁아서 나오는 차량 들어가는 차량이 엉킬때가 많아요 출근 퇴근시간에는 더더욱 그랬던거 같아요 결로현상이 있어서 곰팡이가 생겨요 층간소음 잘들려요.,23
공릉동부,서울특별시 노원구 공릉동 공릉로 206,3.0,전체를 살기보다는 하숙느낌으로 방을 하나 빌려서 사용했습니다. 근처에 서울과기대에 재학중이고 바로옆에있어서 그런지 학교가기에 되게 편했고 재학생이아니더라도 대학시설을 이용할수있어서 되게 편리한점니 많았습니다 교통도 좋고 굳입니자,일단 아파트자체가 되게 오래되었다보니깐 오래된 단점들이 전형적으로 드러나긴합니다. 장점이자 단점이 될거같은데 대학교가 바로옆에있어서 되게 행사가 많이 일어나고 운동장ㅇ 바로 옆에 있어서 소음이 굉장히 많습니다 축제나 공연같은것이 많아요,23
공릉동부,서울특별시 노원구 공릉동 공릉로 206,4.0,단지가 작아서 관리가 비교적 잘 되어 있어서 깨끗합니다. 재활용쓰레기1993년도엔가도 정해진 요일 없이 매일매일 버릴 수 있어서 편합니다. 평지에 있고 전철역이 도보로 7~8분 거리에 있어서 편리합니다. 과기대가 옆에 있어서 걷기도 좋고 또한 상권이 잘 형성되어 있습니다. 주변에 경춘숲공원과 중랑천변이 잘 갖춰져 있어서 더할나위 없이 좋습니다.,1993년엔가 지어져서 30여년 되었으니 좀 낙후되었습니다. 그래서 관리비에 장기수선충담금이 28910원으로 적지 않습니다. 단지가 작은 편이라서 놀이터도 중앙에 하나 밖에 없고 주민들이 쉴 공간이 놀이터 벤치 서너 개 밖에 없어서 불편합니다. 집구조가 오래되어서 잘빠진 형태는 아닌 것 같습니다. 주방이 작은 편이고 세탁실도 작아서 불편합니다.,23
공릉동부,서울특별시 노원구 공릉동 공릉로 206,1.0,공릉역까지 도보로 7분정도라 가까운 편이고 대학가 근처라서 상권이 잘 발달되어 있습니다. 아파트 단지자체는 조용한 편이며 복도 청소가 늘 깨끗하게 되어있는 것이 장점입니다. cctv도 곳곳에 설치되어있어서 밤늦게 다녀도 안전합니다. 특별히 층간소음이 일어나거나 다른 외부소음 발생은 거의 없는 편입니다. 그리고 상시로 경비아저씨께서 단지내 순찰을 돌아주셔서 안전하고 쾌적합니다.,장기수선충당금이 지나치게 비싼 편이라 관리비 부담이 있고 복도식 아파트임에도 엘리베이터가 한 대 뿐이라 늘 붐비는 편입니다. 그리고 단지 내에 놀이터 외에 편의시설이 없어서 늘 아파트 단지를 벗어나 걷거나 쉴 곳을따로 찾아야 합니다. 또한 아파트 자체가 연식보다 더 낡은 편이어서 별도로 수리나 리모델링을 하지 않은 상황에서 크고 작은 불편이 많습니다.,23
중계중앙하이츠아쿠아,서울특별시 노원구 중계동 공릉로 430,4.0,이중창이라 소음이 없고 겨울에 춥지 않습니다. 안방사이즈가 매우 넓어서 가구를 넣기에 용이합니다. 중계역 5분 거리에 버스정류장도 주변에 많아 교통이 편리합니다. 인근에 초중고교가 있어서 아이 키우시는분에게는 최적의 환경입니다. 옥상에 텃밭이 있어 취미생활 하시는 분들에게는 최적의 공간입니다.,도로가에 있는 동은 소음이 있고 옆에 대진여고가 있어 낮에는 학교 종소리나 운동장에서 나는 소리가 신경쓰일수 있습니다. 지하주차장이 있으나 넉넉하진 않아 밤늦게 퇴근하는 분들은 1층에 대야합니다. 바닥이 잘울리는 편이라 걸을때 주의하지 않으면 층간소음이 생길수 있습니다.,24
중계중앙하이츠아쿠아,서울특별시 노원구 중계동 공릉로 430,5.0,"조용하고 층간소음도 없는편이어서 거주하기에 괜찮은곳입니다. 평소에 시끄러운곳을 기피하는분들이라면 괜찮은아파트입니다.
역세권에 위치해서 7호선라인에 출퇴근하시는분은 편하게 이동가능합니다.
입주민 전용헬스장이 단지내에 있어서 시설이용하기 편합니다.",소규모단지여서 입주민들을 위한 내부 부대시설이 부족하다는 것이 아쉬운 점이에요. 놀이터 등 아이들을 위한 시설이 부족해요.,24
중계중앙하이츠아쿠아,서울특별시 노원구 중계동 공릉로 430,4.5,"초, 중, 고에 둘러쌓여 있는 구조구요. 학품아(학교를 품은 아팟)에용~! 7호선 중계역 도보권이구요. 좀 큰 아이들은 은사까지 라이딩으로 혼자 오고 갈 수 있는 거리에요. 그리고 주변 아팟들 보다 준신축이라서 시설도 좋구요^^ 주변에 홈플러스나 롯데마트 있어서 장보기도 괜찮아요.",아파트 위치는 좋은데 내부 구조가 조금 별로에용. 수납이 좀 불편하다고 할까요 ㅠㅠㅠ 다른 건 다 좋은데 구조가 좀 더 잘 빠졌으면 좋겠다는 생각이 있어요~,24
공릉동신,서울특별시 노원구 공릉동 공릉로 213,4.0,"역도 가까운 편이고 아파트 바로 앞에서 버스 탈 수 있어서 편리합니다. 연식있는 아파트지만 지하 주차장과 엘베 연결된 것도 좋고, 분리수거나 아파트 전반적인 시설 관리도 잘해주신다고 생각됩니다. 무엇보다 주변 상권이 잘 형성되어있어 생활이 정말 편리합니다.","25평은 복도식이라 비오는 날 택배 걱정이 있었고, 큰 단점으로 생각하진 않았지만 굳이 꼽자면 대학교 바로 앞이라 일년에 몇년 축제기간엔 공연으로 인한 소음이 있습니다. 개인적으로는 소음으로 불편하기보단 집에서 가수들 볼 수 있어서 좋았기는 합니다 ㅎㅎ",25
공릉동신,서울특별시 노원구 공릉동 공릉로 213,4.0,"주변 상권이 좋고 옆에 산책로가 있어요. 편의점도 정말 많고 옆에 올리브영도 있어요. 음식점, 술집, 마트 다 있습니다. 공릉역을 걸어서 7분 정도면 도착해요. 공리단길 근처라 카페도 많습니다. 완전 평지고 밤 늦게 다녀도 사람들이 많아서 안무서워요.",대학교 근처라 학기중에 시끄러워요. 특히 술먹고 떠드는 소리가 너무 들려요. 그리고 집이 수리가 안 되어 있으면 낡은 부분들이 있어요. 저희집은 베란가 샷시와 방문틀 수리가 필요합니다. 층간소음은 심한 편은 아니지만 윗집에서 조심해서 다니는게 아니면 발 쿵쿵 거리는거랑 아랫집에서는 싸우는 소리가 작게 들리는 정도입니다.,25
공릉동신,서울특별시 노원구 공릉동 공릉로 213,4.0,집앞에 산책로(경춘선 숲길)가 있고 옛날 아파트라 그런지 언제 가도 주차할 곳이 있습니다. 역에서 도보 8분 거리이고 집앞에 버스 정류장도 여러 곳 있어서 교통이 편리합니다. 대학가이면서 아파트촌이라 물가가 저렴하고 인프라가 많으면서도 조용한 편입니다. 경비 아저씨가 친근하시고 쓰레기 버릴 때 등 잘 도와주십니다. 오피스텔 살다가 아파트로 오니 확실히 분리수거가 편리하고 깨끗한 것 같습니다.,구축 아파트인데 저층이라 벌레가 많고 복도식이라 택배 분실 등이 걱정될 때가 있습니다. 아파트에 장애인이 많이 살아서 층간 소음이 좀 있는 편이고 오래 돼서 엘리베이터도 느립니다. 동네 자체가 개를 많이 키우는 동네여서 산책로에서 개똥을 밟을 수 있습니다. 주변에 대형 마트가 없는 점이 조금 아쉽습니다. 바람도 많이 들어오는 편입니다.,25
공릉동신,서울특별시 노원구 공릉동 공릉로 213,4.0,"가장 큰 장점은 위치입니다. 과기대 학생이라면 좁은 도로 하나만 건너면 학교가 있어 최고의 입지라고 할 수 있습니다. 대학로의 중심이며, 주변에 온갖 인프라가 포진해있습니다. 밤에도 거리에 학생들이 많아 안전 걱정은 비교적 덜 했습니다. 공릉역까지 걸어서 10분이며 버스로 태릉입구역, 석계역, 노원역 등 지하철역으로의 접근성이 우수합니다.

복도식 아파트라 고층 복도에서 학교 전경과 불암산이 한 눈에 보였고, 사계절의 모습이 아름다워 마음이 벅찼던 때가 종종 있었습니다. 또한, 복도 반대편인 베란다에서는 맑은 날 남산타워도 볼 수 있습니다.

아래 단점 나열이 길지만, 종합적으로는 살만하다고 생각되는 곳입니다. 장단점이 확실하지만 인근 대학을 다녀야하는 학생이라면 전세로 몇 년 정도 거주하기에 더 없이 매력적인 입지의 아파트입니다.","내부는 리모델링이 되지 않아 쾌적한 편은 아니었습니다. 지어진지 오래된 아파트이기도 하고, 집주인 선생님께서 내부 관리를 하지 않으셔서 화장실과 부엌, 베란다 등이 낙후되어 있었습니다.

단열이 취약하여 겨울에는 벽의 냉기가 그대로 들어오지만, 중앙식 난방에 방바닥은 매우(심하게) 달궈져 복도벽 반대편에 침대를 두면 추위 걱정은 덜 했습니다. 복도 바로 옆 방은 소음이 그대로 전달되며 외부인의 기척 때문에 창문은 열기 껄끄러웠습니다(방범창 필수입니다). 열어도 복도 먼지가 들어와 곤란했으며 옆, 위아래 집의 소음도 그대로 전달되어 스트레스가 있었습니다. 환기 시 현관문과 맞은편 베란다 창문을 열어야 했는데, 복도를 지나는 사람들이 그대로 내부를 들여다볼 수 있는 구조라 곤란했습니다.",25
공릉동신,서울특별시 노원구 공릉동 공릉로 213,3.5,"안녕하십니까 여러분, 저는 여기서 20년 이상을 산 사람입니다. 유치원부터 초ㅡ,중고를 다 보냇죠. 여기서의 삶은 대체로 만족합니다. 주변에 공원도 있고, 초중고대학교 모두 다 있어서 교육적으로도 좋구요. 집구조도 잘되어있고, 주차 공간도 많습니다.","안녕하십니까 여러분 저는 여기서 20년 이상을 산 사람입니다. 유치원부터 초,중,고를 다 보냈죠. 여기서의 삶은 대체로 만족하지만, 강남으로 접근성, 즉 교통 문제는 좋지 않습니다. 강남까지 가려면 최소 1시간은 잡아야합니다. 정말 힘들죠",25
공릉동신,서울특별시 노원구 공릉동 공릉로 213,4.5,"공릉역에서 도보로 7-8분 걸리고 경춘선 숲길 산책로 바로 앞이라 살기 좋아요. 과기대 바로 앞이라 상권도 발달돼있고, 지하주차장도 2층까지 연결돼있어서 주차 스트레스 없어요. 단지 관리도 잘 되고 엘리베이터 공사도 새로 해서 쾌적해요.","과기대 축제나 지역 축제(커피 축제나 청년 축제 등) 등 소음 심한 날이 일년에 몇 번 있는데, 재택할 때나 저녁 시간에 조금 시끄럽긴 해요.
분리수거가 일주일에 한 번이라 아쉽긴 해요.
정문이나 후문 쪽에서 라이더분들이나 상가 건물 직원분들이 담배 피는 경우가 있어서 좀 불편하긴 해요.",25
공릉동신,서울특별시 노원구 공릉동 공릉로 213,4.0,위치가 너무 좋고 바로 옆에 산책로가 있어서 무척 좋습니다. 경비실 아저씨도 친절하십니다. 방은 3개이고 신혼부부가 살기에는 딱 좋은것 같아요. 배란다가 있는데 아예 확장형으로 리모델링해도 좋을것같은데 배란다 창문이 원형이라 돈 많이 들것같네요,바로 옆에 대학로가 술집이 많아 좀 소음이 있습니다. 중앙난방이라 밖에 방은 좀 추워요. 엘리베이터가 좀 오래됐어요. 워낙 오래된 아파트라 좀 복도식아파트여서 춥습니다.겨울에 대비를 잘해야해요. 옛날식 구조라 인테리어하기 쉽지 않을것같아요,25
공릉동신,서울특별시 노원구 공릉동 공릉로 213,5.0,"조용하고 길에 쓰레기 별로 없이 깨끗한 편인 거 같음. 집 바로 앞에 공원이 있어서 전망좋음. 산책하기 좋음. 주변에 대학가라 카페 많음. 초등학교 중학교 고등학교 다 있어서 환경 좋은 편이라고 생각함. 층간소음 딱히 없고, 전반적으로 조용한 편인듯. 주차 따문에 주민간 갈등 일어난 적도 딱히 없음. 주차 공간이 부족하진 않은듯함.","목요일에만 분리수거 가능해서, 목요일마다 엘레베이터가 늦게와서 살짝 짜증남. 24층으로 상대적 고층인데, 엘레비이터가 한대라서 가끔 늦게와서 답답한 순간이 있음. 조용하긴 하지만 구축 아파트라 빌트인 옵션이 많지는 않다. 예를 들면 주방가전 등. 그리고 인테리어도 상대적으로 옛날 디자인이라, 뜯어고치려면 다 뜯어 고쳐야돼서 돈 많이듦.",25
공릉동신,서울특별시 노원구 공릉동 공릉로 213,2.0,주차공간 여유로워서 주차난이 없어 좋다. 지하주차장까지 엘리베이터 연결이 되어 있어서 짐옮길때나 비올때 편하다. 대학교가 바로 뒤에 있어 대학가 먹거리가 많다. 술집도 많다.,"대학가에 있어서 유흥시설이 많아 아이키우기엔 좀 안좋다. 대학생들이 주변에 많아서 담배냄새, 담배꽁초가 많아 쾌적하지 않다. 대학교 행사때나 밤에 좀 시끄럽다.",25
공릉동신,서울특별시 노원구 공릉동 공릉로 213,4.0,"경비 아저씨 좋고 좀 오래됐지만 정감 있는 단지입니다. 대부분 신혼부부나 나이든 분이 많은데 학군은 좋습니다. 역에서 걸어서 7,8분 정도이고 물가가 싸고 인프라도 좋아요. 노원 롯데백화점도 가깝고 이마트도 가깝습니다. 아이들이 뛰어놀기 좋은 동네이고 강아지가 살기에도 좋습니다. 구에서 어린 강아지 교육이나 목욕 등의 서비스를 제공합니다. 제일 좋은건 집 바로 코앞이 철길공원(경춘선숲길) 이라는 거예요",가격이 싼 주거지라 노인이나 장애인이 많습니다. 그래서 항상 배려하는 쪽에서 살아야한다는게 다소 불편할 수 있습니다. 특히 발달장애인이나 자폐증 환자가 많아 소음이 있습니다. 전체적으로 물가가 싼 건 장점이지만 좋은 음식을 구할 수가 없습니다(과일 등). 오래된 아파트고 큰 나무가 많아 공기는 좋은 편이나 그만큼 벌레도 많습니다.,25
